pro_com_t,comune_nome,provincia_nome,provincia_sigla,regione_nome,zona_codice,zona_nome
017108,Milzano,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017109,Moniga del Garda,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017110,Monno,Brescia,BS,Lombardia,Lomb-07,Valcamonica
017111,Monte Isola,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017112,Monticelli Brusati,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017113,Montichiari,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017114,Montirone,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017115,Mura,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017116,Muscoline,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017117,Nave,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017118,Niardo,Brescia,BS,Lombardia,Lomb-07,Valcamonica
017119,Nuvolento,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017120,Nuvolera,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017121,Odolo,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017122,Offlaga,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017123,Ome,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017124,Ono San Pietro,Brescia,BS,Lombardia,Lomb-07,Valcamonica
017125,Orzinuovi,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017126,Orzivecchi,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017127,Ospitaletto,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017128,Ossimo,Brescia,BS,Lombardia,Lomb-07,Valcamonica
017129,Padenghe sul Garda,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017130,Paderno Franciacorta,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017131,Paisco Loveno,Brescia,BS,Lombardia,Lomb-07,Valcamonica
017132,Paitone,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017133,Palazzolo sull'Oglio,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017134,Paratico,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017135,Paspardo,Brescia,BS,Lombardia,Lomb-07,Valcamonica
017136,Passirano,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017137,Pavone del Mella,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017138,San Paolo,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017139,Pertica Alta,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017140,Pertica Bassa,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017141,Pezzaze,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017142,Pian Camuno,Brescia,BS,Lombardia,Lomb-07,Valcamonica
017143,Pisogne,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017144,Polaveno,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017145,Polpenazze del Garda,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017146,Pompiano,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017147,Poncarale,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017148,Ponte di Legno,Brescia,BS,Lombardia,Lomb-07,Valcamonica
017149,Pontevico,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017150,Pontoglio,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017151,Pozzolengo,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017152,Pralboino,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017153,Preseglie,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017155,Prevalle,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017156,Provaglio d'Iseo,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017157,Provaglio Val Sabbia,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017158,Puegnago del Garda,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017159,Quinzano d'Oglio,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017160,Remedello,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017161,Rezzato,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017162,Roccafranca,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017163,Rodengo Saiano,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017164,Roè Volciano,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017165,Roncadelle,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017166,Rovato,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017167,Rudiano,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017168,Sabbio Chiese,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017169,Sale Marasino,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017170,Salò,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017171,San Felice del Benaco,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017172,San Gervasio Bresciano,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017173,San Zeno Naviglio,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017174,Sarezzo,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017175,Saviore dell'Adamello,Brescia,BS,Lombardia,Lomb-07,Valcamonica
017176,Sellero,Brescia,BS,Lombardia,Lomb-07,Valcamonica
017177,Seniga,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017178,Serle,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017179,Sirmione,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017180,Soiano del Lago,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017181,Sonico,Brescia,BS,Lombardia,Lomb-07,Valcamonica
017182,Sulzano,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017183,Tavernole sul Mella,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017184,Temù,Brescia,BS,Lombardia,Lomb-07,Valcamonica
017185,Tignale,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017186,Torbole Casaglia,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017187,Toscolano-Maderno,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017188,Travagliato,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017189,Tremosine sul Garda,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017190,Trenzano,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017191,Treviso Bresciano,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017192,Urago d'Oglio,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017193,Vallio Terme,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017194,Valvestino,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017195,Verolanuova,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017196,Verolavecchia,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017197,Vestone,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017198,Vezza d'Oglio,Brescia,BS,Lombardia,Lomb-07,Valcamonica
017199,Villa Carcina,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017200,Villachiara,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017201,Villanuova sul Clisi,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017202,Vione,Brescia,BS,Lombardia,Lomb-07,Valcamonica
017203,Visano,Brescia,BS,Lombardia,Lomb-11,Alta pianura orientale
017204,Vobarno,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017205,Zone,Brescia,BS,Lombardia,Lomb-08,Laghi e Prealpi orientali
017206,Piancogno,Brescia,BS,Lombardia,Lomb-07,Valcamonica
018001,Alagna,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018002,Albaredo Arnaboldi,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018003,Albonese,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018004,Albuzzano,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018005,Arena Po,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018006,Badia Pavese,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018007,Bagnaria,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018008,Barbianello,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018009,Bascapè,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018011,Bastida Pancarana,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018012,Battuda,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018013,Belgioioso,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018014,Bereguardo,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018015,Borgarello,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018016,Borgo Priolo,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018017,Borgoratto Mormorolo,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018018,Borgo San Siro,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018019,Bornasco,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018020,Bosnasco,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018021,Brallo di Pregola,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018022,Breme,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018023,Bressana Bottarone,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018024,Broni,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018025,Calvignano,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018026,Campospinoso,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018027,Candia Lomellina,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018029,Canneto Pavese,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018030,Carbonara al Ticino,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018031,Casanova Lonati,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018032,Casatisma,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018033,Casei Gerola,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018034,Casorate Primo,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018035,Cassolnovo,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018036,Castana,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018037,Casteggio,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018038,Castelletto di Branduzzo,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018039,Castello d'Agogna,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018040,Castelnovetto,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018041,Cava Manara,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018042,Cecima,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018043,Ceranova,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018044,Ceretto Lomellina,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018045,Cergnago,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018046,Certosa di Pavia,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018047,Cervesina,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018048,Chignolo Po,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018049,Cigognola,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018050,Cilavegna,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018051,Codevilla,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018052,Confienza,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018053,Copiano,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018054,Corana,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018057,Corvino San Quirico,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018058,Costa de' Nobili,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018059,Cozzo,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018060,Cura Carpignano,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018061,Dorno,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018062,Ferrera Erbognone,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018063,Filighera,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018064,Fortunago,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018065,Frascarolo,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018066,Galliavola,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018067,Gambarana,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018068,Gambolò,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018069,Garlasco,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018071,Gerenzago,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018072,Giussago,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018073,Godiasco Salice Terme,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018074,Golferenzo,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018075,Gravellona Lomellina,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018076,Gropello Cairoli,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018077,Inverno e Monteleone,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018078,Landriano,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018079,Langosco,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018080,Lardirago,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018081,Linarolo,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018082,Lirio,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018083,Lomello,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018084,Lungavilla,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018085,Magherno,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018086,Marcignago,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018087,Marzano,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018088,Mede,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018089,Menconico,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018090,Mezzana Bigli,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018091,Mezzana Rabattone,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018092,Mezzanino,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018093,Miradolo Terme,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018094,Montalto Pavese,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018095,Montebello della Battaglia,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018096,Montecalvo Versiggia,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018097,Montescano,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018098,Montesegale,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018099,Monticelli Pavese,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018100,Montù Beccaria,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018101,Mornico Losana,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018102,Mortara,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018103,Nicorvo,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018104,Olevano di Lomellina,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018105,Oliva Gessi,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018106,Ottobiano,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018107,Palestro,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018108,Pancarana,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018109,Parona,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018110,Pavia,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018111,Pietra de' Giorgi,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018112,Pieve Albignola,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018113,Pieve del Cairo,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018114,Pieve Porto Morone,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018115,Pinarolo Po,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018116,Pizzale,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018117,Ponte Nizza,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018118,Portalbera,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018119,Rea,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018120,Redavalle,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018121,Retorbido,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018122,Rivanazzano Terme,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018123,Robbio,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018124,Robecco Pavese,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018125,Rocca de' Giorgi,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018126,Rocca Susella,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018127,Rognano,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018128,Romagnese,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018129,Roncaro,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018130,Rosasco,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018131,Rovescala,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018133,San Cipriano Po,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018134,San Damiano al Colle,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018135,San Genesio ed Uniti,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018136,San Giorgio di Lomellina,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018137,San Martino Siccomario,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018138,Sannazzaro de' Burgondi,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018139,Santa Cristina e Bissone,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018140,Santa Giuletta,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018141,Sant'Alessio con Vialone,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018142,Santa Margherita di Staffora,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018143,Santa Maria della Versa,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018144,Sant'Angelo Lomellina,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018145,San Zenone al Po,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018146,Sartirana Lomellina,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018147,Scaldasole,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018148,Semiana,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018149,Silvano Pietra,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018150,Siziano,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018151,Sommo,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018152,Spessa,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018153,Stradella,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018154,Suardi,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018155,Torrazza Coste,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018156,Torre Beretti e Castellaro,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018157,Torre d'Arese,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018158,Torre de' Negri,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018159,Torre d'Isola,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018160,Torrevecchia Pia,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018161,Torricella Verzate,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018162,Travacò Siccomario,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018163,Trivolzio,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018164,Tromello,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018165,Trovo,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018166,Val di Nizza,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018167,Valeggio,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018168,Valle Lomellina,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018169,Valle Salimbene,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018171,Varzi,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018172,Velezzo Lomellina,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018173,Vellezzo Bellini,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018174,Verretto,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018175,Verrua Po,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018176,Vidigulfo,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018177,Vigevano,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018178,Villa Biscossi,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018179,Villanova d'Ardenghi,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018180,Villanterio,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018181,Vistarino,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018182,Voghera,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018183,Volpara,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018184,Zavattarello,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018185,Zeccone,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018186,Zeme,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018187,Zenevredo,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
018188,Zerbo,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018189,Zerbolò,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018190,Zinasco,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018191,Cornale e Bastida,Pavia,PV,Lombardia,Lomb-12,Bassa pianura occidentale
018192,Corteolona e Genzone,Pavia,PV,Lombardia,Lomb-13,Bassa pianura centro-occidentale
018193,Colli Verdi,Pavia,PV,Lombardia,Lomb-16,Appennino pavese
019001,Acquanegra Cremonese,Cremona,CR,Lombardia,Lomb-14,Bassa pianura centro-orientale
019002,Agnadello,Cremona,CR,Lombardia,Lomb-10,Pianura centrale
019003,Annicco,Cremona,CR,Lombardia,Lomb-11,Alta pianura orientale
019004,Azzanello,Cremona,CR,Lombardia,Lomb-11,Alta pianura orientale
019005,Bagnolo Cremasco,Cremona,CR,Lombardia,Lomb-10,Pianura centrale
019006,Bonemerse,Cremona,CR,Lombardia,Lomb-14,Bassa pianura centro-orientale
019007,Bordolano,Cremona,CR,Lombardia,Lomb-11,Alta pianura orientale
019009,Calvatone,Cremona,CR,Lombardia,Lomb-11,Alta pianura orientale
019010,Camisano,Cremona,CR,Lombardia,Lomb-10,Pianura centrale
019011,Campagnola Cremasca,Cremona,CR,Lombardia,Lomb-10,Pianura centrale
019012,Capergnanica,Cremona,CR,Lombardia,Lomb-10,Pianura centrale
019013,Cappella Cantone,Cremona,CR,Lombardia,Lomb-10,Pianura centrale
019014,Cappella de' Picenardi,Cremona,CR,Lombardia,Lomb-11,Alta pianura orientale
019015,Capralba,Cremona,CR,Lombardia,Lomb-10,Pianura centrale
019016,Casalbuttano ed Uniti,Cremona,CR,Lombardia,Lomb-11,Alta pianura orientale
019017,Casale Cremasco-Vidolasco,Cremona,CR,Lombardia,Lomb-10,Pianura centrale
019018,Casaletto Ceredano,Cremona,CR,Lombardia,Lomb-10,Pianura centrale
019019,Casaletto di Sopra,Cremona,CR,Lombardia,Lomb-10,Pianura centrale
019020,Casaletto Vaprio,Cremona,CR,Lombardia,Lomb-10,Pianura centrale
019021,Casalmaggiore,Cremona,CR,Lombardia,Lomb-14,Bassa pianura centro-orientale
019022,Casalmorano,Cremona,CR,Lombardia,Lomb-11,Alta pianura orientale
019023,Casteldidone,Cremona,CR,Lombardia,Lomb-14,Bassa pianura centro-orientale
019024,Castel Gabbiano,Cremona,CR,Lombardia,Lomb-10,Pianura centrale
019025,Castelleone,Cremona,CR,Lombardia,Lomb-10,Pianura centrale
019026,Castelverde,Cremona,CR,Lombardia,Lomb-11,Alta pianura orientale
019027,Castelvisconti,Cremona,CR,Lombardia,Lomb-11,Alta pianura orientale
019028,Cella Dati,Cremona,CR,Lombardia,Lomb-14,Bassa pianura centro-orientale
019029,Chieve,Cremona,CR,Lombardia,Lomb-10,Pianura centrale
019030,Cicognolo,Cremona,CR,Lombardia,Lomb-11,Alta pianura orientale
019031,Cingia de' Botti,Cremona,CR,Lombardia,Lomb-14,Bassa pianura centro-orientale
019032,Corte de' Cortesi con Cignone,Cremona,CR,Lombardia,Lomb-11,Alta pianura orientale
019033,Corte de' Frati,Cremona,CR,Lombardia,Lomb-11,Alta pianura orientale
